blind_review_id,current_label,review_tags,content_evidence_fields,source_exists,source_size_bytes,file_entropy,file_entropy_bytes,file_entropy_truncated,mz_signature,pe_parse_status,pe_machine,pe_timestamp,pe_characteristics,pe_optional_magic,pe_subsystem,pe_dll_characteristics,pe_number_of_sections,pe_section_names,pe_section_raw_size_total,pe_section_raw_end_max,pe_has_export_directory,pe_export_directory_size,pe_has_import_directory,pe_import_directory_size,pe_has_resource_directory,pe_resource_directory_size,pe_has_security_directory,pe_security_directory_file_offset,pe_security_directory_size,overlay_size,overlay_entropy,overlay_entropy_bytes,overlay_entropy_truncated,overlay_after_security_size,overlay_after_security_entropy,overlay_after_security_entropy_bytes,overlay_after_security_entropy_truncated,cache_exists,cache_size_bytes,duplicate_manifest_sha_group,manifest_duplicate_group_size,objective_issue_count,objective_issue_flags,identity_columns_are_not_evidence,manual_label_verdict,manual_verdict_note,recommended_action
blind-01733,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,659968,7.127852,659968,false,true,ok,332,2702699672,34,0x10b,2,34144,3,.text|.rsrc|.reloc,659456,659968,false,0,true,79,true,123808,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01734,1,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,134992,6.609827,134992,false,true,ok,332,1601740765,258,0x10b,2,33344,7,.text|.data|.rdata|.data|.gfids|.rsrc|.reloc,123904,124928,false,0,true,260,true,1520,true,124928,10064,10064,7.319514,10064,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01735,1,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,627024,7.741842,627024,false,true,ok,332,1756008396,8450,0x10b,2,320,5,.text|.rdata|.data|.rsrc|.reloc,615936,616960,true,1116,true,80,true,248,true,616960,10064,10064,7.531181,10064,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01736,1,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,4542912,7.731831,4542912,false,true,ok,332,1669652460,258,0x10b,2,33088,5,.text|.rdata|.data|.rsrc|.reloc,4531712,4532736,false,0,true,300,true,3986764,true,4534784,10176,10176,7.489184,10176,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01737,1,,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,26624,5.758446,26624,false,true,ok,34404,1451414217,8226,0x20b,1,352,4,.text|.rdata|.data|.pdata,25600,26624,true,116,true,100,false,0,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01738,0,has_resource_directory|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,1481216,6.446251,1481216,false,true,ok,332,1333087449,33166,0x10b,2,0,10,.text|.itext|.data|.bss|.idata|.didata|.tls|.rdata|.reloc|.rsrc,1480192,1481216,false,0,true,13084,true,53760,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01739,1,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,125952,6.435164,125952,false,true,ok,332,2256818556,258,0x10b,2,49472,5,.text|.data|.idata|.rsrc|.reloc,124928,125952,false,0,true,500,true,25128,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01740,0,many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,312832,5.980706,312832,false,true,ok,34404,1735977928,34,0x20b,3,33120,8,.text|.rdata|.data|.pdata|.nv_fatb|.nvFatBi|.tls|.reloc,311808,312832,true,92,true,40,false,0,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01741,1,no_import_directory|overlay_present|overlay_after_security_present,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,38527,5.221295,38527,false,true,ok,34404,1621847506,8226,0x20b,1,352,4,.text|.rdata|.data|.pdata,37376,38400,true,172,false,0,false,0,false,0,0,127,5.374027,127,false,127,5.374027,127,false,true,12264,false,,0,,true,,,
blind-01742,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,178176,5.303767,178176,false,true,ok,332,4003799667,34,0x10b,2,34144,3,.text|.rsrc|.reloc,177664,178176,false,0,true,79,true,20400,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01743,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,2062336,6.821423,2062336,false,true,ok,34404,1620532883,8226,0x20b,3,352,7,.text|.rdata|.data|.pdata|_RDATA|.rsrc|.reloc,2061312,2062336,true,152,true,140,true,480,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01744,1,has_resource_directory|high_file_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,28672,7.696773,28672,false,true,ok,332,1293870799,8450,0x10b,2,1344,3,UPX0|UPX1|.rsrc,27648,28672,true,1996,true,320,true,440,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01745,1,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,40960,3.281500,40960,false,true,ok,34404,1352819120,34,0x20b,3,49504,6,.text|.rdata|.data|.pdata|.rsrc|.reloc,36864,40960,false,0,true,180,true,2112,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01746,0,has_resource_directory|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,122368,4.679318,122368,false,true,ok,34404,1664366898,34,0x20b,3,33120,8,.text|.rdata|.data|.pdata|.idata|.00cfg|.rsrc|.reloc,121344,122368,false,0,true,140,true,1084,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01747,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,15872,5.243164,15872,false,true,ok,34404,1587074257,34,0x20b,3,33120,6,.text|.rdata|.data|.pdata|.rsrc|.reloc,14848,15872,false,0,true,160,true,436,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01748,1,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,9216,4.908468,9216,false,true,ok,332,2423436352,8450,0x10b,3,34144,3,.text|.rsrc|.reloc,8704,9216,false,0,true,79,true,920,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01749,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,84480,5.867577,84480,false,true,ok,332,3724980173,8450,0x10b,3,34112,3,.text|.rsrc|.reloc,83968,84480,false,0,true,83,true,704,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01750,1,has_resource_directory|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,214016,6.234186,214016,false,true,ok,34404,1729875216,8226,0x20b,2,352,9,.text|.rdata|.data|.pdata|.gxfg|.retplne|_RDATA|.rsrc|.reloc,212992,214016,true,103,true,60,true,232,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01751,1,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,167912,6.560427,167912,false,true,ok,34404,1530250366,8226,0x20b,2,352,7,.text|.rdata|.data|.pdata|.gfids|.rsrc|.reloc,154624,155648,true,6968,true,240,true,880,true,155648,12264,12264,7.501911,12264,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01752,1,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,4717080,5.911377,4717080,false,true,ok,332,1718902452,258,0x10b,2,49472,5,.text|.rdata|.data|.rsrc|.reloc,4705792,4706816,false,0,true,340,true,3485920,true,4708352,10264,10264,7.496787,10264,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01753,0,,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,6356480,6.876712,6356480,false,true,ok,34404,1737000108,8226,0x20b,2,352,5,.text|.rdata|.data|.pdata|.reloc,6355456,6356480,true,112,true,40,false,0,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01754,0,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,132769,5.886865,132769,false,true,ok,332,1486962434,259,0x10b,2,34112,5,.text|.rdata|.data|.ndata|.rsrc,109568,110592,false,0,true,160,true,70824,true,27502040,20728,22177,7.946773,22177,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01755,1,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,131072,5.736973,131072,false,true,ok,34404,1435960862,34,0x20b,2,49504,6,.text|.rdata|.data|.pdata|.rsrc|.reloc,126976,131072,false,0,true,640,true,1072,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01756,1,overlay_present|overlay_after_security_present|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,42510,5.633175,42510,false,true,ok,34404,0,558,0x20b,3,352,11,.text|.data|.rdata|/4|.pdata|.xdata|.bss|.idata|.CRT|.tls|.reloc,41472,42496,false,0,true,8160,false,0,false,0,0,14,3.093069,14,false,14,3.093069,14,false,true,12264,false,,0,,true,,,
blind-01757,1,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,105984,5.883362,105984,false,true,ok,34404,1599968506,8226,0x20b,2,352,6,.text|.rdata|.data|.pdata|.rsrc|.reloc,104960,105984,true,78,true,100,true,480,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01758,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,3667968,6.480180,3667968,false,true,ok,34404,1737704746,34,0x20b,2,33120,6,.text|.rdata|.data|.pdata|.rsrc|.reloc,3666944,3667968,false,0,true,300,true,1034080,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01759,1,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,145256,6.551426,145256,false,true,ok,332,1666106758,8450,0x10b,2,320,5,.text|.rdata|.data|.rsrc|.reloc,133632,134656,true,568,true,240,true,1264,true,134656,10600,10600,7.653289,10600,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01760,0,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,657152,4.176718,657152,false,true,ok,332,1481548095,290,0x10b,2,32768,6,.text|.rdata|.data|.syzygy|.rsrc|.reloc,642560,643584,true,269,true,200,true,541828,true,643584,13568,13568,7.327718,13568,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01761,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,178176,5.302378,178176,false,true,ok,332,2625641803,34,0x10b,2,34144,3,.text|.rsrc|.reloc,177664,178176,false,0,true,79,true,20400,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01762,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,317440,6.220321,317440,false,true,ok,332,1690800401,258,0x10b,3,33088,5,.text|.rdata|.data|.rsrc|.reloc,316416,317440,false,0,true,100,true,164948,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01763,0,has_resource_directory|high_file_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,1097173,7.928913,1097173,false,true,ok,332,1537432362,259,0x10b,2,0,2,.packed|.RLPack,1096661,1097173,false,0,true,260,true,128079,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01764,1,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,109568,5.820542,109568,false,true,ok,34404,1722415911,35,0x20b,2,32768,5,.text|.rdata|.data|.pdata|.rsrc,108544,109568,false,0,true,40,true,176,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01765,1,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,9216,4.893229,9216,false,true,ok,332,4092844976,8226,0x10b,3,34144,3,.text|.rsrc|.reloc,8704,9216,false,0,true,79,true,944,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01766,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,174592,6.663778,174592,false,true,ok,332,1494327384,258,0x10b,3,33088,5,.text|.rdata|.data|.rsrc|.reloc,173568,174592,false,0,true,40,true,696,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01767,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,20992,5.615166,20992,false,true,ok,332,1557896165,258,0x10b,2,33088,5,.text|.rdata|.data|.rsrc|.reloc,19968,20992,false,0,true,120,true,1564,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01768,0,has_resource_directory|overlay_present|overlay_after_security_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,71376,7.750106,71376,false,true,ok,332,1541171387,259,0x10b,2,0,2,.text|.rsrc,58368,59392,false,0,true,143,true,8706,false,0,0,11984,7.411736,11984,false,11984,7.411736,11984,false,true,12264,false,,0,,true,,,
blind-01769,1,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,1099376,7.829223,1099376,false,true,ok,34404,1765281583,558,0x20b,2,352,10,.text|.data|.rdata|.pdata|.xdata|.bss|.idata|.tls|.rsrc|.reloc,1085440,1086464,false,0,true,5580,true,552,true,1086464,12912,12912,7.429100,12912,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01770,0,no_import_directory|has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,363552,5.951117,363552,false,true,ok,34404,2520381542,34,0x20b,2,34144,2,.text|.rsrc,352768,353280,false,0,false,0,true,131696,true,353280,10272,10272,7.488542,10272,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01771,0,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,849760,6.398361,849760,false,true,ok,332,1730798271,33166,0x10b,2,0,9,.text|.itext|.data|.bss|.idata|.tls|.rdata|.reloc|.rsrc,823808,824832,false,0,true,34268,true,15872,true,824832,24928,24928,7.628802,24928,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01772,0,has_resource_directory|has_security_directory|high_file_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,88190,7.251252,88190,false,true,ok,332,1423031943,259,0x10b,2,0,5,.text|.rdata|.data|.rsrc|yC,87166,88190,false,0,true,180,true,17592,true,84992,6240,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01773,0,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,3494944,6.579159,3494944,false,true,ok,332,1739339596,258,0x10b,2,33088,11,.text|.itext|.data|.bss|.idata|.didata|.edata|.tls|.rdata|.reloc|.rsrc,3483648,3484672,true,110,true,14980,true,219204,true,3484672,10272,10272,7.509066,10272,false,0,,0,false,true,12264,false,,0,,true,,,
