review_batch_rank,review_category,review_priority_rank,loop57_error_type,label,review_tags,content_evidence_fields,source_exists,source_size_bytes,source_sha256_match,source_sha256_actual,file_entropy,file_entropy_bytes,file_entropy_truncated,mz_signature,pe_parse_status,pe_machine,pe_timestamp,pe_characteristics,pe_optional_magic,pe_subsystem,pe_dll_characteristics,pe_number_of_sections,pe_section_names,pe_section_raw_size_total,pe_section_raw_end_max,pe_has_export_directory,pe_export_directory_size,pe_has_import_directory,pe_import_directory_size,pe_has_resource_directory,pe_resource_directory_size,pe_has_security_directory,pe_security_directory_file_offset,pe_security_directory_size,overlay_size,overlay_entropy,overlay_entropy_bytes,overlay_entropy_truncated,overlay_after_security_size,overlay_after_security_entropy,overlay_after_security_entropy_bytes,overlay_after_security_entropy_truncated,cache_exists,cache_size_bytes,duplicate_manifest_sha_group,manifest_duplicate_group_id,manifest_duplicate_group_size,manifest_duplicate_group_focus_rows,objective_issue_count,objective_issue_flags,identity_columns_are_not_evidence,model_score_columns_are_not_verdict_evidence,source_path,cache_path,source_sha256,sample_index,split,loop57_final_prob,loop57_base_prob,loop57_candidate_prob,loop57_gate_prob,loop39_corrected_by_any_compared_model,manual_label_verdict,manual_verdict_note,recommended_action,loop95_wave_id,loop95_wave_row_number,loop95_intake_row_number,loop96_blind_review_id
,e_persistent_fn,,FN,1,has_security_directory|overlay_present|high_overlay_entropy|many_sections,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,1264944,true,8d51031f46ccce52c5c5d425ad654914c78865bb875bd551bba171a805830e9e,6.338919,1264944,false,true,ok,332,1659368248,783,0x10b,3,0,8,.text|.data|.rdata|.eh_fram|.bss|.idata|.CRT|.tls,1245184,1246208,false,0,true,3024,false,0,true,1246208,18736,18736,7.431862,18736,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2020-08\2022-08-12\8d51031f46ccce52c5c5d425ad654914c78865bb875bd551bba171a805830e9e.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\c6c506fa2a2e9de6ab7004afc0c4e111_38672ba0.npz,8d51031f46ccce52c5c5d425ad654914c78865bb875bd551bba171a805830e9e,117466,test,0.4151489437,0.4151489437,0.4833333194,0.9051258564,,,,,7,40,1240,blind-01647
,e_persistent_fn,,FN,1,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,1313384,true,3a4f47c60edf1e00adb3ca60a7643062657fe2c6dd85ace9dfd8fdec47078d4e,6.774989,1313384,false,true,ok,332,1757076715,258,0x10b,2,33088,6,.text|.rdata|.data|.fptable|.rsrc|.reloc,1302528,1303552,false,0,true,220,true,21253,true,1303552,9832,9832,7.565707,9832,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2025-11\2025-11-27\3a4f47c60edf1e00adb3ca60a7643062657fe2c6dd85ace9dfd8fdec47078d4e.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\861e4fe7d8f1b93fd2f75f3eae8bb865_38672ba0.npz,3a4f47c60edf1e00adb3ca60a7643062657fe2c6dd85ace9dfd8fdec47078d4e,92347,test,0.1771253049,0.1771253049,0.3100000024,0.4742736220,,,,,6,45,1045,blind-01648
,c_high_conflict_persistent_error,,FN,1,no_import_directory|has_resource_directory,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,453632,true,46d2df7d35453b4cc0d3313ec7eabbec7c93822f576c39303308961f93a30d23,3.677411,453632,false,true,ok,34404,1742917530,8226,0x20b,3,34112,2,.text|.rsrc,453120,453632,false,0,false,0,true,656,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2025-03\2025-03-26\46d2df7d35453b4cc0d3313ec7eabbec7c93822f576c39303308961f93a30d23.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\972b44c014dcf6f4dfebb1e7920f75e6_38672ba0.npz,46d2df7d35453b4cc0d3313ec7eabbec7c93822f576c39303308961f93a30d23,148631,test,0.0091812871,0.0091812871,0.2533333302,0.1117493659,False,,,,1,93,93,blind-01649
,f_persistent_fp,,FP,0,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,598504,true,b64a7731e54e69675a773f78e8caedb71b397589390e684823058aa379c15d98,6.515585,598504,false,true,ok,332,1514573768,258,0x10b,2,33088,5,.text|.rdata|.data|.rsrc|.reloc,591360,592384,false,0,true,260,true,34072,true,592384,6120,6120,7.346214,6120,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\b64a7731e54e69675a773f78e8caedb71b397589390e684823058aa379c15d98,E:\Project\python\Axon_v2.6Exp\data\.cache\fee09927f1d0489959a97869192fce5d_38672ba0.npz,b64a7731e54e69675a773f78e8caedb71b397589390e684823058aa379c15d98,129927,test,0.5958859324,0.5958859324,0.2500000000,0.4697924554,,,,,9,45,1645,blind-01650
,e_persistent_fn,,FN,1,has_resource_directory,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,25088,true,84fd69c7e2e1a230ed7ce264275fa1f067292c15c1fe0ed15096e6ad0910c0b0,5.404398,25088,false,true,ok,332,3842835818,8462,0x10b,3,34144,3,.text|.rsrc|.reloc,24576,25088,false,0,true,75,true,916,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2020-08\2022-08-06\84fd69c7e2e1a230ed7ce264275fa1f067292c15c1fe0ed15096e6ad0910c0b0.dll,E:\Project\python\Axon_v2.6Exp\data\.cache\9c72044ca37b268f7ba4c32d6ce3d018_38672ba0.npz,84fd69c7e2e1a230ed7ce264275fa1f067292c15c1fe0ed15096e6ad0910c0b0,83382,test,0.0707183778,0.0707183778,0.5266666412,0.4676470459,,,,,4,89,689,blind-01651
,c_high_conflict_persistent_error,,FN,1,has_resource_directory|has_security_directory|high_file_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,489984,true,7b1c5147c903892f8888f91c98097c89e419ddcc89958a33e294e6dd192b6d4e,7.252639,489984,false,true,ok,332,1699540026,8451,0x10b,2,16640,5,.text|.rdata|.data|.rsrc|.reloc,488960,489984,true,168,true,160,true,202108,true,289280,10968,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\黑文件1\分类样本\PikaBot\7b1c5147c903892f8888f91c98097c89e419ddcc89958a33e294e6dd192b6d4e.dll,E:\Project\python\Axon_v2.6Exp\data\.cache\c7a1b406d266a20e7fc060ef62a8be4c_38672ba0.npz,7b1c5147c903892f8888f91c98097c89e419ddcc89958a33e294e6dd192b6d4e,171803,test,0.0250437893,0.0250437893,0.5099999905,0.3695969880,True,,,,2,163,363,blind-01652
,e_persistent_fn,,FN,1,has_resource_directory|many_sections,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,236032,true,e8c1278d06b3c8966607b6049175f9ff5b96ace423408c812b013f65eb41edd0,6.067703,236032,false,true,ok,34404,1766008250,8750,0x20b,2,352,12,.text|.data|.rdata|.eh_fram|.pdata|.xdata|.bss|.edata|.idata|.tls|.rsrc|.reloc,235008,236032,true,65,true,6644,true,1128,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-01\2026-01-08\e8c1278d06b3c8966607b6049175f9ff5b96ace423408c812b013f65eb41edd0.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\cbe4772d689264dd62004f729ce0f987_38672ba0.npz,e8c1278d06b3c8966607b6049175f9ff5b96ace423408c812b013f65eb41edd0,66096,test,0.0876303911,0.0876303911,0.4499999881,0.3511208594,,,,,4,129,729,blind-01653
,c_high_conflict_persistent_error,,FP,0,,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,233472,true,3d6a6e5d70229802be2c741eca6eb66af48810ad0760ba084d6ecccb670c4882,6.746583,233472,false,true,ok,332,1336462056,8462,0x10b,2,0,4,.text|.rdata|.data|.reloc,229376,233472,true,72,true,80,false,0,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\3D6A6E5D70229802BE2C741ECA6EB66AF48810AD0760BA084D6ECCCB670C4882,E:\Project\python\Axon_v2.6Exp\data\.cache\c6d16aa488a640bee7edc1176527f475_38672ba0.npz,3d6a6e5d70229802be2c741eca6eb66af48810ad0760ba084d6ecccb670c4882,130938,test,0.9793450236,0.9793450236,0.6666666865,0.0109901363,False,,,,3,109,509,blind-01654
,f_persistent_fp,,FP,0,has_resource_directory,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,18432,true,b5bcf922170cb545a361a1c18265018bb133d1e5dbf363df6b295c706ffb28c1,4.750907,18432,false,true,ok,34404,1573685158,34,0x20b,3,33120,7,.text|.rdata|.data|.pdata|.gfids|.rsrc|.reloc,17408,18432,false,0,true,220,true,984,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\b5bcf922170cb545a361a1c18265018bb133d1e5dbf363df6b295c706ffb28c1,E:\Project\python\Axon_v2.6Exp\data\.cache\5c649d20b8c6e12d9d88ebc9b18d0272_38672ba0.npz,b5bcf922170cb545a361a1c18265018bb133d1e5dbf363df6b295c706ffb28c1,152837,test,0.7232909799,0.7232909799,0.4066666663,0.1332790852,,,,,8,59,1459,blind-01655
,c_high_conflict_persistent_error,,FN,1,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,73816,true,00a45ec98b59ad341e9b7a9614aeeccc3ee59665b1a8fc92d672f86d683a5b4d,5.315292,73816,false,true,ok,34404,2922055636,34,0x20b,2,49632,7,.text|.imrsiv|.rdata|.data|.pdata|.rsrc|.reloc,57344,61440,false,0,true,240,true,3288,true,61440,12376,12376,7.479274,12376,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-03\2026-03-01\00a45ec98b59ad341e9b7a9614aeeccc3ee59665b1a8fc92d672f86d683a5b4d.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\af8616d165489f74299c756a9e66947d_38672ba0.npz,00a45ec98b59ad341e9b7a9614aeeccc3ee59665b1a8fc92d672f86d683a5b4d,196533,test,0.0003892659,0.0003892659,0.0533333346,0.0681530535,False,,,,1,9,9,blind-01656
,f_persistent_fp,,FP,0,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,185344,true,9296680e23e5e79891e2e2832b5fc4b92f2394f4ed06a3c03d3ec2d624373a5e,3.627532,185344,false,true,ok,332,1634707168,258,0x10b,2,33088,5,.text|.rdata|.data|.rsrc|.reloc,173568,174592,false,0,true,40,true,141864,true,174592,10752,10752,7.332079,10752,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\9296680e23e5e79891e2e2832b5fc4b92f2394f4ed06a3c03d3ec2d624373a5e,E:\Project\python\Axon_v2.6Exp\data\.cache\3a3cd0d646063c2388e45b442434d752_38672ba0.npz,9296680e23e5e79891e2e2832b5fc4b92f2394f4ed06a3c03d3ec2d624373a5e,162973,test,0.5948280096,0.5948280096,0.4399999976,0.7191078067,,,,,9,48,1648,blind-01657
,e_persistent_fn,,FN,1,has_resource_directory|high_file_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,4704256,true,c482286a7fdfb64d308c197a4deabcd773b8b62d9e74d1d08fcfd02568d75d72,7.896573,4704256,false,true,ok,34404,1772596367,8226,0x20b,2,352,3,UPX0|UPX1|.rsrc,4703232,4704256,true,7404,true,1200,true,1012,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-03\2026-03-17\c482286a7fdfb64d308c197a4deabcd773b8b62d9e74d1d08fcfd02568d75d72.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\693e22a7206f58e564d4db55ae2a9777_38672ba0.npz,c482286a7fdfb64d308c197a4deabcd773b8b62d9e74d1d08fcfd02568d75d72,103702,test,0.1657265574,0.1657265574,0.5366666913,0.5654495955,,,,,6,31,1031,blind-01658
,d_loop57_new_error,,FP,0,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,982776,true,c8a074bc606f8514f7a3bb16e74f244f6d4330052fefe8ad8d32f9e6881f1470,6.238492,982776,false,true,ok,332,1744485027,258,0x10b,2,34144,3,.text|.rsrc|.reloc,972288,972800,false,0,true,79,true,288898,true,972800,9976,9976,7.642436,9976,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\C8A074BC606F8514F7A3BB16E74F244F6D4330052FEFE8AD8D32F9E6881F1470,E:\Project\python\Axon_v2.6Exp\data\.cache\f5c1992f7bb48c73fc08d33fedf8cbab_38672ba0.npz,c8a074bc606f8514f7a3bb16e74f244f6d4330052fefe8ad8d32f9e6881f1470,131911,test,0.7533333302,0.4262514412,0.7533333302,0.9734324217,,,,,9,185,1785,blind-01659
,e_persistent_fn,,FN,1,has_resource_directory|high_file_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,47616,true,490de6e7b6c1808609bc68f97ffd104effb10a7e4dffa6a3af807b6deab3f1ff,7.630450,47616,false,true,ok,332,1419464245,259,0x10b,3,33024,3,UPX0|UPX1|.rsrc,46592,47616,false,0,true,392,true,3416,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2021-09\2021-09-29\490de6e7b6c1808609bc68f97ffd104effb10a7e4dffa6a3af807b6deab3f1ff.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\df73a9909a950423161d6fe8ec588c19_38672ba0.npz,490de6e7b6c1808609bc68f97ffd104effb10a7e4dffa6a3af807b6deab3f1ff,162036,test,0.3148297369,0.3148297369,0.6666666865,0.8436765075,,,,,6,171,1171,blind-01660
,f_persistent_fp,,FP,0,,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,266240,true,9b8b4a8515bb29c75bdc380a1c1aef161fd13f316977d3ab50cfddaa41ad9e97,6.354089,266240,false,true,ok,332,1154967008,271,0x10b,3,0,3,.text|.rdata|.data,262144,266240,false,0,true,80,false,0,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\9b8b4a8515bb29c75bdc380a1c1aef161fd13f316977d3ab50cfddaa41ad9e97,E:\Project\python\Axon_v2.6Exp\data\.cache\b17bc8d395d64b2e7575d396576457d2_38672ba0.npz,9b8b4a8515bb29c75bdc380a1c1aef161fd13f316977d3ab50cfddaa41ad9e97,66064,test,0.9365249276,0.9365249276,0.8466666937,0.0426559709,,,,,5,65,865,blind-01661
,c_high_conflict_persistent_error,,FN,1,has_resource_directory|many_sections,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,1015808,true,0b6e51e873d66867240564eb88bea4f74d77df0e85fe623482bb185346bcbf61,6.381840,1015808,false,true,ok,34404,2753921163,34,0x20b,2,49632,8,.text|.imrsiv|.rdata|.data|.pdata|.didat|.rsrc|.reloc,1011712,1015808,true,236,true,840,true,1032,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-03\2026-03-01\0b6e51e873d66867240564eb88bea4f74d77df0e85fe623482bb185346bcbf61.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\c2b1321c47cacd49fa0b52cb2d3c2b93_38672ba0.npz,0b6e51e873d66867240564eb88bea4f74d77df0e85fe623482bb185346bcbf61,50671,test,0.0016406903,0.0016406903,0.0733333305,0.0303578805,False,,,,1,40,40,blind-01662
,d_loop57_new_error,,FP,0,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,90184,true,c1df1c83a66795206473d91db2812527442b368b6c5de131402ebd0bab287eb9,5.583459,90184,false,true,ok,332,1571109246,271,0x10b,2,0,4,.text|.rdata|.data|.rsrc,69632,73728,false,0,true,120,true,1912,true,73728,16456,16456,7.410275,16456,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\c1df1c83a66795206473d91db2812527442b368b6c5de131402ebd0bab287eb9,E:\Project\python\Axon_v2.6Exp\data\.cache\7df2a9e1911ef9b413c8c02afdb5ed4b_38672ba0.npz,c1df1c83a66795206473d91db2812527442b368b6c5de131402ebd0bab287eb9,119095,test,0.7333333492,0.2864635587,0.7333333492,0.9390154481,,,,,9,191,1791,blind-01663
,f_persistent_fp,,FP,0,has_resource_directory,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,36864,true,bd8b3700da9b739422432ec22a847748fe4a7623170f175c5560f6e59f56f61a,5.686425,36864,false,true,ok,34404,1660418733,34,0x20b,3,33120,6,.text|.rdata|.data|.pdata|.rsrc|.reloc,35840,36864,false,0,true,220,true,480,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\BD8B3700DA9B739422432EC22A847748FE4A7623170F175C5560F6E59F56F61A,E:\Project\python\Axon_v2.6Exp\data\.cache\7cff72da4c6effac68a45c86b271ebc4_38672ba0.npz,bd8b3700da9b739422432ec22a847748fe4a7623170f175c5560f6e59f56f61a,158712,test,0.9126905203,0.9126905203,0.4499999881,0.0123315360,,,,,5,114,914,blind-01664
,c_high_conflict_persistent_error,,FN,1,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,3158328,true,e0d6d7869a834294fb21ad3e0f8348733dd28168193b5e4c90ccd8fa1f8018ff,6.713707,3158328,false,true,ok,332,1767130527,8450,0x10b,3,320,5,.text|.rdata|.data|.rsrc|.reloc,3146752,3147776,true,6524,true,40,true,1376,true,3147776,10552,10552,7.644002,10552,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-01\2026-01-05\e0d6d7869a834294fb21ad3e0f8348733dd28168193b5e4c90ccd8fa1f8018ff.dll,E:\Project\python\Axon_v2.6Exp\data\.cache\26000348df7e3d0913867496dae5517b_38672ba0.npz,e0d6d7869a834294fb21ad3e0f8348733dd28168193b5e4c90ccd8fa1f8018ff,49284,test,0.0161941405,0.0161941405,0.0466666669,0.0824987143,True,,,,2,129,329,blind-01665
,c_high_conflict_persistent_error,,FP,0,has_resource_directory,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,1736704,true,f7e8821b80eacc618b8e8e239b813a2614c4a8a911394ae1b90764d6bce4fcaf,6.400445,1736704,false,true,ok,332,1158036601,271,0x10b,2,0,4,.text|.rdata|.data|.rsrc,1732608,1736704,false,0,true,240,true,960,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\F7E8821B80EACC618B8E8E239B813A2614C4A8A911394AE1B90764D6BCE4FCAF,E:\Project\python\Axon_v2.6Exp\data\.cache\138144163a353b7f2a90076ae598c6c0_38672ba0.npz,f7e8821b80eacc618b8e8e239b813a2614c4a8a911394ae1b90764d6bce4fcaf,150310,test,0.9712927938,0.9712927938,0.9300000072,0.0418960117,False,,,,3,164,564,blind-01666
,e_persistent_fn,,FN,1,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,5858856,true,0d9a2fdbaca26cd3bfcb6123b1434a00815e3faf7325035bc654ba5ba5413afa,7.973099,5858856,false,true,ok,332,2442607126,34,0x10b,2,34112,3,.text|.rsrc|.reloc,5844992,5845504,false,0,true,79,true,37124,true,5846816,12040,13352,7.635876,13352,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-03\2026-03-03\0d9a2fdbaca26cd3bfcb6123b1434a00815e3faf7325035bc654ba5ba5413afa.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\11813d2000d272b9aac2c893933b469a_38672ba0.npz,0d9a2fdbaca26cd3bfcb6123b1434a00815e3faf7325035bc654ba5ba5413afa,118808,test,0.3017044365,0.3017044365,0.5033333302,0.8229518533,,,,,6,160,1160,blind-01667
