active_sample_index,active_split,all_issue_flags,byte_sequence_dtype,byte_sequence_shape,cache_label,cache_path_exists,cache_source_sha256,conflict_bucket,label,lightweight_features_dtype,lightweight_features_shape,loop28_error_type,loop28_score,manifest_source_sha256_group_size,manual_label_verdict,objective_issue_count,objective_issue_flags,pe_features_dtype,pe_features_shape,pe_has_exports,pe_has_imports,pe_has_resources,pe_has_security_directory,pe_is_dll,pe_machine,pe_overlay_size,pe_sections,queue_source_sha256_group_size,recommended_action,review_lane,review_priority_rank,source_file_sha256,source_path,source_sha256,stat_features_dtype,stat_features_shape,strict_pe_parse_ok
122492,test,,uint8,8192,1,True,3f44fbef79c5da44b34ea4e05334f563b5bde533ddc3cc174ed71a0250969f23,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0190545917,1,,0,,float32,256,False,True,False,False,False,34404,14,11,1,,C_unfixed_high_conflict,470,3f44fbef79c5da44b34ea4e05334f563b5bde533ddc3cc174ed71a0250969f23,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-03\2026-03-01\3f44fbef79c5da44b34ea4e05334f563b5bde533ddc3cc174ed71a0250969f23.exe,3f44fbef79c5da44b34ea4e05334f563b5bde533ddc3cc174ed71a0250969f23,float32,49,True
40731,test,,uint8,8192,1,True,4c0a0d105e1c8398cbefae89e2409d764bd3d0abfbbb72fb56332f3be72d85c1,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0200470835,1,,0,,float32,256,False,True,False,False,False,34404,14,11,1,,C_unfixed_high_conflict,471,4c0a0d105e1c8398cbefae89e2409d764bd3d0abfbbb72fb56332f3be72d85c1,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-03\2026-03-01\4c0a0d105e1c8398cbefae89e2409d764bd3d0abfbbb72fb56332f3be72d85c1.exe,4c0a0d105e1c8398cbefae89e2409d764bd3d0abfbbb72fb56332f3be72d85c1,float32,49,True
118625,test,,uint8,8192,1,True,b5b913c9c636c9270a1a5a7726f2f596d220cfa2192151e03d25e34d8f1bab9c,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0216744784,1,,0,,float32,256,True,True,True,True,True,34404,9085,7,1,,C_unfixed_high_conflict,472,b5b913c9c636c9270a1a5a7726f2f596d220cfa2192151e03d25e34d8f1bab9c,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-03\2026-03-01\b5b913c9c636c9270a1a5a7726f2f596d220cfa2192151e03d25e34d8f1bab9c.dll,b5b913c9c636c9270a1a5a7726f2f596d220cfa2192151e03d25e34d8f1bab9c,float32,49,True
87631,test,,uint8,8192,1,True,8e408e96635bc20fb8a5e64ae8bee4fafcb0935029f73bd25594650c6afc5f82,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0280339494,1,,0,,float32,256,False,False,True,True,False,34404,7243,2,1,,C_unfixed_high_conflict,473,8e408e96635bc20fb8a5e64ae8bee4fafcb0935029f73bd25594650c6afc5f82,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-03\2026-03-01\8e408e96635bc20fb8a5e64ae8bee4fafcb0935029f73bd25594650c6afc5f82.exe,8e408e96635bc20fb8a5e64ae8bee4fafcb0935029f73bd25594650c6afc5f82,float32,49,True
181553,test,,uint8,8192,1,True,a307152375cbaa31badc16ea85638b2ee2aada36d245aeb492edf408fd2b52d2,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0331722386,1,,0,,float32,256,False,True,True,False,True,332,0,3,1,,C_unfixed_high_conflict,474,a307152375cbaa31badc16ea85638b2ee2aada36d245aeb492edf408fd2b52d2,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-03\2026-03-01\a307152375cbaa31badc16ea85638b2ee2aada36d245aeb492edf408fd2b52d2.dll,a307152375cbaa31badc16ea85638b2ee2aada36d245aeb492edf408fd2b52d2,float32,49,True
186180,test,,uint8,8192,1,True,0bc86b678d20a0b33a5486de5d8882e084025689009cdf1c7cac5bf676b614f2,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0391106643,1,,0,,float32,256,False,True,True,False,False,34404,0,6,1,,C_unfixed_high_conflict,475,0bc86b678d20a0b33a5486de5d8882e084025689009cdf1c7cac5bf676b614f2,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-03\2026-03-01\0bc86b678d20a0b33a5486de5d8882e084025689009cdf1c7cac5bf676b614f2.exe,0bc86b678d20a0b33a5486de5d8882e084025689009cdf1c7cac5bf676b614f2,float32,49,True
88173,test,,uint8,8192,1,True,9a4d446043926e94dff957f7cc13326aca9565665f8e78c74885f3c1f4a12ce3,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0453952588,1,,0,,float32,256,False,True,True,False,True,34404,4,6,1,,C_unfixed_high_conflict,476,9a4d446043926e94dff957f7cc13326aca9565665f8e78c74885f3c1f4a12ce3,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-03\2026-03-01\9a4d446043926e94dff957f7cc13326aca9565665f8e78c74885f3c1f4a12ce3.exe,9a4d446043926e94dff957f7cc13326aca9565665f8e78c74885f3c1f4a12ce3,float32,49,True
55040,test,,uint8,8192,1,True,0f0a5bd83ca90797d7b722a030505692221798c3271336337b9288b3960a4b55,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.017593462,1,,0,,float32,256,False,True,True,False,True,332,0,3,1,,C_unfixed_high_conflict,477,0f0a5bd83ca90797d7b722a030505692221798c3271336337b9288b3960a4b55,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2020-11\2020-11-17\0f0a5bd83ca90797d7b722a030505692221798c3271336337b9288b3960a4b55.dll,0f0a5bd83ca90797d7b722a030505692221798c3271336337b9288b3960a4b55,float32,49,True
77884,test,,uint8,8192,1,True,0aba5416ba793969887f3083b0859c4ab35bafd0a3797956f2626f22b5b35bc2,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0394017398,1,,0,,float32,256,True,True,True,True,True,34404,14832,8,1,,C_unfixed_high_conflict,478,0aba5416ba793969887f3083b0859c4ab35bafd0a3797956f2626f22b5b35bc2,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2020-11\2020-11-17\0aba5416ba793969887f3083b0859c4ab35bafd0a3797956f2626f22b5b35bc2.exe,0aba5416ba793969887f3083b0859c4ab35bafd0a3797956f2626f22b5b35bc2,float32,49,True
67156,test,,uint8,8192,1,True,ce8d7f8b041dbc6783f6bc618e1f3836055f13c935bcd28e2fe552ef23d636c1,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0440041535,1,,0,,float32,256,False,True,True,True,False,332,6480,5,1,,C_unfixed_high_conflict,479,ce8d7f8b041dbc6783f6bc618e1f3836055f13c935bcd28e2fe552ef23d636c1,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2020-11\2020-11-17\ce8d7f8b041dbc6783f6bc618e1f3836055f13c935bcd28e2fe552ef23d636c1.exe,ce8d7f8b041dbc6783f6bc618e1f3836055f13c935bcd28e2fe552ef23d636c1,float32,49,True
183339,test,,uint8,8192,1,True,0d185ea3b0a49c2fa65bfd2757c9d0705657f0639fd36f196ac394fcd38c361d,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0265248846,1,,0,,float32,256,True,True,True,True,True,34404,0,7,1,,C_unfixed_high_conflict,480,0d185ea3b0a49c2fa65bfd2757c9d0705657f0639fd36f196ac394fcd38c361d,E:\Project\python\Axon_v2.6Exp\data\待拉黑\黑文件1\分类样本\Trojan\0d185ea3b0a49c2fa65bfd2757c9d0705657f0639fd36f196ac394fcd38c361d.exe,0d185ea3b0a49c2fa65bfd2757c9d0705657f0639fd36f196ac394fcd38c361d,float32,49,True
53033,test,,uint8,8192,1,True,c0c48afa5c73e1f1c9226433669ccfcfa66322594f9f01bf35cbe5cf3afd9514,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0416899845,1,,0,,float32,256,False,True,False,False,False,34404,0,7,1,,C_unfixed_high_conflict,481,c0c48afa5c73e1f1c9226433669ccfcfa66322594f9f01bf35cbe5cf3afd9514,E:\Project\python\Axon_v2.6Exp\data\待拉黑\黑文件1\分类样本\Trojan\c0c48afa5c73e1f1c9226433669ccfcfa66322594f9f01bf35cbe5cf3afd9514.exe,c0c48afa5c73e1f1c9226433669ccfcfa66322594f9f01bf35cbe5cf3afd9514,float32,49,True
70110,test,,uint8,8192,1,True,2ccb6b36d3fde87cb057591fa9d154b96b8488dbd31f497fb377907408a05ad1,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0265427195,1,,0,,float32,256,False,True,True,True,False,34404,11152,7,1,,C_unfixed_high_conflict,482,2ccb6b36d3fde87cb057591fa9d154b96b8488dbd31f497fb377907408a05ad1,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-01\2026-01-06\2ccb6b36d3fde87cb057591fa9d154b96b8488dbd31f497fb377907408a05ad1.exe,2ccb6b36d3fde87cb057591fa9d154b96b8488dbd31f497fb377907408a05ad1,float32,49,True
72541,test,,uint8,8192,1,True,09a281ff8656e6de97f961cf97260b6477db426be0e4ac1c5e96f3a7b2106405,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0374201089,1,,0,,float32,256,False,True,True,True,False,34404,11152,7,1,,C_unfixed_high_conflict,483,09a281ff8656e6de97f961cf97260b6477db426be0e4ac1c5e96f3a7b2106405,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-01\2026-01-06\09a281ff8656e6de97f961cf97260b6477db426be0e4ac1c5e96f3a7b2106405.exe,09a281ff8656e6de97f961cf97260b6477db426be0e4ac1c5e96f3a7b2106405,float32,49,True
46860,test,,uint8,8192,1,True,58e768e30f6b8b7deecf73e11c89adf07bdc2094d532dfd989db2ad7ac8a48fe,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0374201089,1,,0,,float32,256,False,True,True,True,False,34404,11152,7,1,,C_unfixed_high_conflict,484,58e768e30f6b8b7deecf73e11c89adf07bdc2094d532dfd989db2ad7ac8a48fe,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-01\2026-01-06\58e768e30f6b8b7deecf73e11c89adf07bdc2094d532dfd989db2ad7ac8a48fe.exe,58e768e30f6b8b7deecf73e11c89adf07bdc2094d532dfd989db2ad7ac8a48fe,float32,49,True
61923,test,,uint8,8192,1,True,bf3d2eca4bdfd3be4d1b858c4fe7aba8e55e390605b9d88b5d8ab0d2ed657dea,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0374201089,1,,0,,float32,256,False,True,True,True,False,34404,11152,7,1,,C_unfixed_high_conflict,485,bf3d2eca4bdfd3be4d1b858c4fe7aba8e55e390605b9d88b5d8ab0d2ed657dea,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-01\2026-01-06\bf3d2eca4bdfd3be4d1b858c4fe7aba8e55e390605b9d88b5d8ab0d2ed657dea.exe,bf3d2eca4bdfd3be4d1b858c4fe7aba8e55e390605b9d88b5d8ab0d2ed657dea,float32,49,True
76703,test,,uint8,8192,1,True,cf85a4816715b8fa6c1eb5b50d1c70cfef116522742f6f1c77cb8689166b9f40,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0293441694,1,,0,,float32,256,True,True,True,True,False,34404,26692536,10,1,,C_unfixed_high_conflict,486,cf85a4816715b8fa6c1eb5b50d1c70cfef116522742f6f1c77cb8689166b9f40,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-02\2026-02-23\cf85a4816715b8fa6c1eb5b50d1c70cfef116522742f6f1c77cb8689166b9f40.exe,cf85a4816715b8fa6c1eb5b50d1c70cfef116522742f6f1c77cb8689166b9f40,float32,49,True
119274,test,,uint8,8192,1,True,01e8ccdd92f9a49d43e5fce5dbd3560296d36757f88d4bb06ebd1fac2d9510a1,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0111326845,1,,0,,float32,256,True,False,False,False,True,34404,0,9,1,,C_unfixed_high_conflict,487,01e8ccdd92f9a49d43e5fce5dbd3560296d36757f88d4bb06ebd1fac2d9510a1,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2020-06\2020-06-25\01e8ccdd92f9a49d43e5fce5dbd3560296d36757f88d4bb06ebd1fac2d9510a1.exe,01e8ccdd92f9a49d43e5fce5dbd3560296d36757f88d4bb06ebd1fac2d9510a1,float32,49,True
81281,test,,uint8,8192,1,True,218a8ab193e8825efb2edb3dc4cb26d23108ab1596025a98e82188bfe017842c,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0111326845,1,,0,,float32,256,True,False,False,False,True,34404,0,9,1,,C_unfixed_high_conflict,488,218a8ab193e8825efb2edb3dc4cb26d23108ab1596025a98e82188bfe017842c,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2020-06\2020-06-25\218a8ab193e8825efb2edb3dc4cb26d23108ab1596025a98e82188bfe017842c.exe,218a8ab193e8825efb2edb3dc4cb26d23108ab1596025a98e82188bfe017842c,float32,49,True
186935,test,,uint8,8192,1,True,186aa2c281ca7bb699ce0b48240b7559a9ac5b0ba260fb78b81ec53249548f62,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0188100338,1,,0,,float32,256,False,False,True,True,False,34404,12072,2,1,,C_unfixed_high_conflict,489,186aa2c281ca7bb699ce0b48240b7559a9ac5b0ba260fb78b81ec53249548f62,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2025-11\2025-11-22\186aa2c281ca7bb699ce0b48240b7559a9ac5b0ba260fb78b81ec53249548f62.exe,186aa2c281ca7bb699ce0b48240b7559a9ac5b0ba260fb78b81ec53249548f62,float32,49,True
94356,test,,uint8,8192,1,True,ae8cca2b0e0afc7fc2905983059d731a065be9313bdd97ffe94afd1169307116,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0495347604,1,,0,,float32,256,False,True,True,True,False,34404,12136,6,1,,C_unfixed_high_conflict,490,ae8cca2b0e0afc7fc2905983059d731a065be9313bdd97ffe94afd1169307116,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2025-11\2025-11-22\ae8cca2b0e0afc7fc2905983059d731a065be9313bdd97ffe94afd1169307116.exe,ae8cca2b0e0afc7fc2905983059d731a065be9313bdd97ffe94afd1169307116,float32,49,True
135831,test,,uint8,8192,1,True,657b2b7ae184db3d939c2e89ec276a01d225618684a814722522e356dab37df5,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0104609886,1,,0,,float32,256,True,True,True,True,True,332,5976,4,1,,C_unfixed_high_conflict,491,657b2b7ae184db3d939c2e89ec276a01d225618684a814722522e356dab37df5,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-02\2026-02-03\657b2b7ae184db3d939c2e89ec276a01d225618684a814722522e356dab37df5.dll,657b2b7ae184db3d939c2e89ec276a01d225618684a814722522e356dab37df5,float32,49,True
80139,test,,uint8,8192,1,True,5ffeeaf5b984521dc92adab9f51e853eed7eb5611154a425986653b7fe9401ee,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0293441694,1,,0,,float32,256,True,True,True,True,False,34404,26692552,10,1,,C_unfixed_high_conflict,492,5ffeeaf5b984521dc92adab9f51e853eed7eb5611154a425986653b7fe9401ee,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-02\2026-02-06\5ffeeaf5b984521dc92adab9f51e853eed7eb5611154a425986653b7fe9401ee.exe,5ffeeaf5b984521dc92adab9f51e853eed7eb5611154a425986653b7fe9401ee,float32,49,True
66553,test,,uint8,8192,1,True,8541a01b5cabba61606bb35d72edc829092c15cc0c56bf0e6fa9113f03bf68f2,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0293441694,1,,0,,float32,256,True,True,True,True,False,34404,26694384,10,1,,C_unfixed_high_conflict,493,8541a01b5cabba61606bb35d72edc829092c15cc0c56bf0e6fa9113f03bf68f2,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-02\2026-02-06\8541a01b5cabba61606bb35d72edc829092c15cc0c56bf0e6fa9113f03bf68f2.exe,8541a01b5cabba61606bb35d72edc829092c15cc0c56bf0e6fa9113f03bf68f2,float32,49,True
90337,test,,uint8,8192,1,True,3d8d0c15272b1c4f73a22af7599aad7c34b7c7bbff4030f11e8e15a1999b176f,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0305795707,1,,0,,float32,256,True,True,True,False,True,34404,0,6,1,,C_unfixed_high_conflict,494,3d8d0c15272b1c4f73a22af7599aad7c34b7c7bbff4030f11e8e15a1999b176f,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-02\2026-02-06\3d8d0c15272b1c4f73a22af7599aad7c34b7c7bbff4030f11e8e15a1999b176f.exe,3d8d0c15272b1c4f73a22af7599aad7c34b7c7bbff4030f11e8e15a1999b176f,float32,49,True
138834,test,,uint8,8192,1,True,bf68363c329fc5329ad2824795d0788834e35f05c6e5589061515cdc8cb81038,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0265787765,1,,0,,float32,256,False,True,True,False,True,332,0,3,1,,C_unfixed_high_conflict,495,bf68363c329fc5329ad2824795d0788834e35f05c6e5589061515cdc8cb81038,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2020-07\2020-07-09\bf68363c329fc5329ad2824795d0788834e35f05c6e5589061515cdc8cb81038.dll,bf68363c329fc5329ad2824795d0788834e35f05c6e5589061515cdc8cb81038,float32,49,True
147791,test,,uint8,8192,1,True,1f51e24421ded82d07273740060e9340235b5dabf48a31f45b9f0f935fd6621b,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.044416938,1,,0,,float32,256,False,True,True,False,True,332,0,3,1,,C_unfixed_high_conflict,496,1f51e24421ded82d07273740060e9340235b5dabf48a31f45b9f0f935fd6621b,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2020-07\2020-07-09\1f51e24421ded82d07273740060e9340235b5dabf48a31f45b9f0f935fd6621b.dll,1f51e24421ded82d07273740060e9340235b5dabf48a31f45b9f0f935fd6621b,float32,49,True
110241,test,,uint8,8192,1,True,6d09fa6b81e9e39558e77a821e17b34b84e327be7d97e0cdb9efc146bf4e85f7,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0101904375,1,,0,,float32,256,False,True,False,True,False,34404,8528,6,1,,C_unfixed_high_conflict,497,6d09fa6b81e9e39558e77a821e17b34b84e327be7d97e0cdb9efc146bf4e85f7,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2020-09\2020-09-01\6d09fa6b81e9e39558e77a821e17b34b84e327be7d97e0cdb9efc146bf4e85f7.exe,6d09fa6b81e9e39558e77a821e17b34b84e327be7d97e0cdb9efc146bf4e85f7,float32,49,True
98708,test,,uint8,8192,1,True,7789d058979880e30a0b4da862fafd3eccf0e10c2c3bb46fe7877fb8c1c1f65e,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0122256801,1,,0,,float32,256,False,True,True,False,True,332,0,3,1,,C_unfixed_high_conflict,498,7789d058979880e30a0b4da862fafd3eccf0e10c2c3bb46fe7877fb8c1c1f65e,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2021-04\2021-04-07\7789d058979880e30a0b4da862fafd3eccf0e10c2c3bb46fe7877fb8c1c1f65e.dll,7789d058979880e30a0b4da862fafd3eccf0e10c2c3bb46fe7877fb8c1c1f65e,float32,49,True
40832,test,,uint8,8192,1,True,dabe67448d753a3b08dc3402e5f7824ec37bbb0cfdc0bfbc8ff563e63aad85e4,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0136597902,1,,0,,float32,256,True,True,True,False,True,332,0,4,1,,C_unfixed_high_conflict,499,dabe67448d753a3b08dc3402e5f7824ec37bbb0cfdc0bfbc8ff563e63aad85e4,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2021-04\2021-04-30\dabe67448d753a3b08dc3402e5f7824ec37bbb0cfdc0bfbc8ff563e63aad85e4.dll,dabe67448d753a3b08dc3402e5f7824ec37bbb0cfdc0bfbc8ff563e63aad85e4,float32,49,True
143069,test,,uint8,8192,1,True,ea82ec84d3fd7d52e55de18b097591ec2f8c7a995e89a27069fef571e90bc189,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.04835774,1,,0,,float32,256,True,True,True,False,True,332,0,4,1,,C_unfixed_high_conflict,500,ea82ec84d3fd7d52e55de18b097591ec2f8c7a995e89a27069fef571e90bc189,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2021-04\2021-04-30\ea82ec84d3fd7d52e55de18b097591ec2f8c7a995e89a27069fef571e90bc189.dll,ea82ec84d3fd7d52e55de18b097591ec2f8c7a995e89a27069fef571e90bc189,float32,49,True
162271,test,,uint8,8192,1,True,9fd7252995365bc429770260a25bdc5b48e4bb284c4528355a1799e40ef7cab0,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0191675313,1,,0,,float32,256,False,True,True,True,False,34404,8008,5,1,,C_unfixed_high_conflict,501,9fd7252995365bc429770260a25bdc5b48e4bb284c4528355a1799e40ef7cab0,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2021-05\2021-05-31\9fd7252995365bc429770260a25bdc5b48e4bb284c4528355a1799e40ef7cab0.exe,9fd7252995365bc429770260a25bdc5b48e4bb284c4528355a1799e40ef7cab0,float32,49,True
117232,test,,uint8,8192,1,True,5f586759fb57a53f6ad65cec0208d9978e3fe6d5e46067f749c25af7596f1b0f,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0250845272,1,,0,,float32,256,True,True,True,True,True,34404,8008,7,1,,C_unfixed_high_conflict,502,5f586759fb57a53f6ad65cec0208d9978e3fe6d5e46067f749c25af7596f1b0f,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2021-05\2021-05-31\5f586759fb57a53f6ad65cec0208d9978e3fe6d5e46067f749c25af7596f1b0f.exe,5f586759fb57a53f6ad65cec0208d9978e3fe6d5e46067f749c25af7596f1b0f,float32,49,True
73163,test,,uint8,8192,1,True,51b9296ff1f562350cd63abd22c6032ef26d5ae6a3e2e5e0f851d8b1a5d0ee35,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0175849292,1,,0,,float32,256,True,True,True,False,True,34404,0,7,1,,C_unfixed_high_conflict,503,51b9296ff1f562350cd63abd22c6032ef26d5ae6a3e2e5e0f851d8b1a5d0ee35,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2021-06\2021-06-14\51b9296ff1f562350cd63abd22c6032ef26d5ae6a3e2e5e0f851d8b1a5d0ee35.exe,51b9296ff1f562350cd63abd22c6032ef26d5ae6a3e2e5e0f851d8b1a5d0ee35,float32,49,True
162001,test,,uint8,8192,1,True,3aa3a80a403194be781482d4c954adc4ebd773cfd1fa008c2072c591b4bb5c5f,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0347807929,1,,0,,float32,256,True,True,True,False,True,332,0,6,1,,C_unfixed_high_conflict,504,3aa3a80a403194be781482d4c954adc4ebd773cfd1fa008c2072c591b4bb5c5f,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2021-06\2021-06-14\3aa3a80a403194be781482d4c954adc4ebd773cfd1fa008c2072c591b4bb5c5f.dll,3aa3a80a403194be781482d4c954adc4ebd773cfd1fa008c2072c591b4bb5c5f,float32,49,True
61006,test,,uint8,8192,1,True,6880a560c6cc3dd49bdc94a90dcc8dc69e55a6d842e76bb0dff0038bad6a762f,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0492537618,1,,0,,float32,256,True,True,True,True,True,34404,9184,8,1,,C_unfixed_high_conflict,505,6880a560c6cc3dd49bdc94a90dcc8dc69e55a6d842e76bb0dff0038bad6a762f,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2021-07\2021-07-20\6880a560c6cc3dd49bdc94a90dcc8dc69e55a6d842e76bb0dff0038bad6a762f.exe,6880a560c6cc3dd49bdc94a90dcc8dc69e55a6d842e76bb0dff0038bad6a762f,float32,49,True
166002,test,,uint8,8192,1,True,e6f058e5fa0e769a8d00369e19d17c3ae2c36dcd697bebd701279438687f386d,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.013201165,1,,0,,float32,256,True,True,True,False,True,34404,0,7,1,,C_unfixed_high_conflict,506,e6f058e5fa0e769a8d00369e19d17c3ae2c36dcd697bebd701279438687f386d,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2025-10\2025-10-19\e6f058e5fa0e769a8d00369e19d17c3ae2c36dcd697bebd701279438687f386d.exe,e6f058e5fa0e769a8d00369e19d17c3ae2c36dcd697bebd701279438687f386d,float32,49,True
47502,test,,uint8,8192,1,True,6b406379aead59573df6d5ca0eaa05966c6df67931d1d18faf4ffcf3e7ca9c3b,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0200337041,1,,0,,float32,256,False,True,False,True,False,34404,10856,10,1,,C_unfixed_high_conflict,507,6b406379aead59573df6d5ca0eaa05966c6df67931d1d18faf4ffcf3e7ca9c3b,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2025-12\2025-12-13\6b406379aead59573df6d5ca0eaa05966c6df67931d1d18faf4ffcf3e7ca9c3b.exe,6b406379aead59573df6d5ca0eaa05966c6df67931d1d18faf4ffcf3e7ca9c3b,float32,49,True
70620,test,,uint8,8192,1,True,a7b351abcc254df7750d69e327aabcf15bd458b229b0a43347cc1e374870d1bb,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0392086543,1,,0,,float32,256,False,True,True,True,False,34404,11536,7,1,,C_unfixed_high_conflict,508,a7b351abcc254df7750d69e327aabcf15bd458b229b0a43347cc1e374870d1bb,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-02\2026-02-11\a7b351abcc254df7750d69e327aabcf15bd458b229b0a43347cc1e374870d1bb.exe,a7b351abcc254df7750d69e327aabcf15bd458b229b0a43347cc1e374870d1bb,float32,49,True
76227,test,,uint8,8192,1,True,0c7b5f5ebd66465ca682b496f7937bd056c04ec7d156e78dde012ef8541ef4b4,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0119286571,1,,0,,float32,256,True,True,True,True,True,332,11446328,6,1,,C_unfixed_high_conflict,509,0c7b5f5ebd66465ca682b496f7937bd056c04ec7d156e78dde012ef8541ef4b4,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-03\2026-03-17\0c7b5f5ebd66465ca682b496f7937bd056c04ec7d156e78dde012ef8541ef4b4.dll,0c7b5f5ebd66465ca682b496f7937bd056c04ec7d156e78dde012ef8541ef4b4,float32,49,True
59516,test,,uint8,8192,1,True,d701d7d7db2536cc21ca3710872e9d86cba52d409eb4f88ae22b6c75ea924ecd,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.012819211,1,,0,,float32,256,False,True,False,True,False,34404,6160,6,1,,C_unfixed_high_conflict,510,d701d7d7db2536cc21ca3710872e9d86cba52d409eb4f88ae22b6c75ea924ecd,E:\Project\python\Axon_v2.6Exp\data\待拉黑\黑文件1\samples\samples\Winnti\d701d7d7db2536cc21ca3710872e9d86cba52d409eb4f88ae22b6c75ea924ecd_extracted\d701d7d7db2536cc21ca3710872e9d86cba52d409eb4f88ae22b6c75ea924ecd,d701d7d7db2536cc21ca3710872e9d86cba52d409eb4f88ae22b6c75ea924ecd,float32,49,True
58842,test,,uint8,8192,1,True,0fe4f7c5b0bee4f32d84db8cc6acdcb202f00e396bbda7770d3faafe066cb367,high_fn_conflict_prob_le_0.05,1,float32,256,FN,0.0134246061,1,,0,,float32,256,True,True,True,False,True,332,0,4,1,,C_unfixed_high_conflict,511,0fe4f7c5b0bee4f32d84db8cc6acdcb202f00e396bbda7770d3faafe066cb367,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2020-08\2022-08-16\0fe4f7c5b0bee4f32d84db8cc6acdcb202f00e396bbda7770d3faafe066cb367.dll,0fe4f7c5b0bee4f32d84db8cc6acdcb202f00e396bbda7770d3faafe066cb367,float32,49,True
